customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,customer_lifetime_value,engagement_score,ticket_frequency,days_since_last_login,support_intensity,purchase_frequency,discount_dependency,complaint_ratio,customer_value_score,inactivity_score,risk_score,risk_level,explanation
0.4640727066174382,0.0,0.0,0.0,0.0,0.875,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.6129353233830845,0.6286370597243491,0.0,0.875,0.6129353233830847,0.0,0.0,4,0.0729166666666666,0.8905236960016428,0.3656308051188837,0.3756897106507265,0.125,1,Safe,No major risk factors
0.4064186310707185,0.0,0.0,1.0,0.0,0.1805555555555555,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.5766169154228856,0.9958652373660032,0.0,0.1805555555555555,0.5766169154228857,0.0,0.0,4,0.0150462962962962,0.2362470653207554,0.4782197231565237,0.3324870671518033,0.8194444444444444,28,Medium,Low satisfaction
0.3690712865663164,0.0,0.0,0.0,0.0,0.6805555555555555,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.6592039800995024,0.5127105666156202,0.0,0.6805555555555556,0.6592039800995025,0.0,0.0,0,0.0567129629629629,0.1133843657496602,0.7503368624489583,0.4345498873790253,0.3194444444444445,42,Medium,High complaints
0.5981255325191707,1.0,0.0,0.0,0.0,0.0277777777777777,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.308457711442786,0.9924961715160796,0.0,0.0277777777777777,0.3084577114427861,0.0,0.0,4,0.0023148148148148,0.4534830368945283,0.4923951623680671,0.095146159748521,0.9722222222222222,34,Medium,"Low satisfaction, Price increase"
0.7824481681340528,0.0,0.0,0.0,0.0,0.0277777777777777,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.6208955223880598,0.1238897396630934,1.0,0.0277777777777777,0.6208955223880599,0.0,0.0,1,0.0023148148148148,0.7155823836226696,0.9130559204066644,0.3855112497215417,0.9722222222222222,68,High,"High complaints, Low satisfaction"
0.7706617438227776,1.0,0.0,0.0,0.0,0.7222222222222222,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.6119402985074627,0.5511485451761102,0.0,0.7222222222222222,0.6119402985074628,0.0,0.0,3,0.0601851851851851,0.6503551033174271,0.7382198302835982,0.3744709289374026,0.2777777777777778,3,Safe,High complaints
0.290684464640727,0.0,0.0,1.0,1.0,0.9583333333333331,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.4567164179104478,0.5551301684532924,0.0,0.9583333333333334,0.4567164179104478,0.0,0.0,1,0.0798611111111111,0.7368901844910181,0.6585254073138118,0.2085898863889508,0.0416666666666667,1,Safe,Price increase
0.8074410678784436,0.0,1.0,0.0,0.0,0.5972222222222222,1.0,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.7164179104477612,0.503062787136294,0.0,0.5972222222222222,0.7164179104477613,0.0,0.0,1,0.0497685185185185,0.1476875832144578,0.8714969492642267,0.5132546224103364,0.4027777777777778,44,Medium,High complaints
0.941493893780176,0.0,0.0,0.0,0.0,0.2083333333333333,1.0,0.0,0.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.8044776119402984,0.1208269525267993,1.0,0.2083333333333333,0.8044776119402985,0.0,0.0,0,0.0173611111111111,0.1455771419972655,0.7362148184988389,0.6471842281131654,0.7916666666666667,50,Medium,"High complaints, Low satisfaction"
0.6614598125532519,0.0,1.0,1.0,0.0,0.3472222222222222,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.3333333333333333,0.5099502487562189,0.1952526799387442,0.0,0.3472222222222222,0.509950248756219,0.0,0.0,1,0.0289351851851851,0.7991139819503247,0.7266395084676176,0.2600492562065296,0.6527777777777778,23,Safe,"High complaints, Price increase"
0.7533371201363249,0.0,1.0,1.0,0.0,0.1111111111111111,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.6208955223880598,0.7830015313935681,1.0,0.1111111111111111,0.6208955223880599,0.0,0.0,0,0.0092592592592592,0.487136680770556,0.8882006595605866,0.3855112497215417,0.8888888888888888,70,High,"High complaints, Low satisfaction"
0.4636466912808861,0.0,1.0,1.0,1.0,0.8333333333333333,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,0.3333333333333333,0.56318407960199,0.5791730474732006,0.0,0.8333333333333334,0.5631840796019901,0.0,0.0,1,0.0694444444444444,0.87988665214997,0.2960729948983499,0.3171763075171407,0.1666666666666667,3,Safe,No major risk factors
0.1603237716557796,1.0,1.0,0.0,0.0,0.25,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.7681592039800995,0.1950995405819295,1.0,0.25,0.7681592039800996,0.0,0.0,3,0.0208333333333333,0.9758579831463522,0.0410617565802038,0.5900685626593403,0.75,77,Critical,Low satisfaction
0.8801476853166714,0.0,0.0,1.0,1.0,0.875,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,0.3333333333333333,0.8099502487562189,0.7816232771822358,0.0,0.875,0.809950248756219,0.0,0.0,4,0.0729166666666666,0.5937836598565552,0.3880666030424498,0.6560194054602609,0.125,14,Safe,No major risk factors
0.5080942913944901,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,0.8975124378109453,0.8506891271056661,0.0,0.9166666666666666,0.8975124378109454,0.0,0.0,3,0.0763888888888888,0.109089304988603,0.8372151110094679,0.805528576025346,0.0833333333333333,15,Safe,High complaints
0.3952002272081795,0.0,0.0,1.0,1.0,0.4722222222222222,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.3333333333333333,0.0666666666666666,0.9669218989280244,0.0,0.4722222222222222,0.0666666666666666,0.0,0.0,0,0.0393518518518518,0.9066353702721772,0.3507765787011633,0.0044444444444444,0.5277777777777778,3,Safe,"Low engagement, Price increase"
0.5989775631922749,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.8880597014925372,0.909188361408882,0.0,1.0,0.8880597014925373,0.0,0.0,3,0.0833333333333333,0.9338398651685892,0.7737833631015675,0.7886500334150144,0.0,9,Safe,High complaints
0.0418915080942913,0.0,0.0,1.0,0.0,0.6527777777777778,1.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.818407960199005,0.610260336906585,0.0,0.6527777777777778,0.8184079601990051,0.0,0.0,2,0.0543981481481481,0.238465568903995,0.3420735675918454,0.6697915893170961,0.3472222222222222,55,High,No major risk factors
0.1181482533371201,1.0,0.0,0.0,0.0,0.8333333333333333,1.0,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7129353233830846,0.6937212863705973,0.0,0.8333333333333334,0.7129353233830847,0.0,0.0,1,0.0694444444444444,0.7923357067668744,0.1296016929495763,0.5082767753273435,0.1666666666666667,29,Medium,No major risk factors
0.0508378301618858,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2373134328358209,0.3917304747320061,0.0,1.0,0.2373134328358209,0.0,0.0,3,0.0833333333333333,0.5618738300014279,0.7754715831448769,0.0563176654043216,0.0,1,Safe,"Low engagement, High complaints, Price increase"
0.0531099119568304,0.0,0.0,1.0,1.0,0.25,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,1.0,0.3333333333333333,0.3597014925373134,0.989127105666156,0.0,0.25,0.3597014925373135,0.0,0.0,2,0.0208333333333333,0.6861375058375033,0.8289935197881301,0.1293851637335709,0.75,13,Safe,"High complaints, Low satisfaction, Price increase"
0.5741266685600681,0.0,0.0,0.0,0.0,0.125,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.7577114427860697,0.9546707503828484,1.0,0.125,0.7577114427860698,0.0,0.0,0,0.0104166666666666,0.3480534734542443,0.3418093159101014,0.5741266305289475,0.875,76,Critical,Low satisfaction
0.5124964498721953,0.0,0.0,0.0,0.0,0.0416666666666666,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.5676616915422885,0.3194486983154671,0.0,0.0416666666666666,0.5676616915422886,0.0,0.0,4,0.0034722222222222,0.2308316139304304,0.3813119703256786,0.3222397960446523,0.9583333333333334,39,Medium,Low satisfaction
0.8648111332007952,1.0,0.0,1.0,0.0,0.6527777777777778,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.6666666666666666,0.6034825870646766,0.4834609494640122,0.0,0.6527777777777778,0.6034825870646767,0.0,0.0,3,0.0543981481481481,0.6133608499367597,0.2825958668575156,0.364191232890275,0.3472222222222222,18,Safe,No major risk factors
0.33825617722238,0.0,0.0,0.0,0.0,0.4305555555555555,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6064676616915423,0.328177641653905,0.0,0.4305555555555556,0.6064676616915424,0.0,0.0,0,0.0358796296296296,0.734643659495173,0.8432332090861893,0.3678030246776071,0.5694444444444444,5,Safe,High complaints
0.3145413234876456,0.0,0.0,1.0,1.0,0.6944444444444444,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.0189054726368158,0.979938744257274,0.0,0.6944444444444444,0.0189054726368158,0.0,0.0,0,0.0578703703703703,0.0809584510382718,0.1562922363636484,0.0003574168956213,0.3055555555555556,1,Safe,"Low engagement, Price increase"
