customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,customer_lifetime_value,engagement_score,ticket_frequency,days_since_last_login
0.4157909684748651,0.0,0.0,0.0,0.0,0.29166666666666663,1.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.7144278606965173,0.21944869831546707,0.0,0.2916666666666667,0.7144278606965175,0.0,0.0
0.8814257313263277,1.0,1.0,0.0,0.0,0.013888888888888888,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.21293532338308457,0.5114854517611026,1.0,0.013888888888888888,0.21293532338308455,0.0,0.0
0.16202783300198806,1.0,0.0,1.0,0.0,0.16666666666666666,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.015422885572139305,0.252833078101072,0.0,0.16666666666666666,0.015422885572139305,0.0,0.0
0.10266969610905992,1.0,0.0,0.0,0.0,0.013888888888888888,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.018905472636815884,0.24640122511485452,1.0,0.013888888888888888,0.018905472636815912,0.0,0.0
0.36083499005964215,0.0,0.0,1.0,0.0,0.8055555555555555,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.4144278606965174,0.4656967840735069,0.0,0.8055555555555556,0.4144278606965175,0.0,0.0
0.636040897472309,1.0,0.0,1.0,1.0,0.6805555555555555,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4114427860696518,0.3931087289433384,0.0,0.6805555555555556,0.4114427860696518,0.0,0.0
0.6919909116728202,0.0,0.0,0.0,0.0,0.41666666666666663,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3686567164179104,0.14686064318529862,0.0,0.4166666666666667,0.3686567164179104,0.0,0.0
0.650951434251633,1.0,0.0,1.0,1.0,0.6527777777777778,1.0,1.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.8069651741293532,0.6154670750382848,1.0,0.6527777777777778,0.8069651741293533,0.0,0.0
0.8689292814541323,1.0,0.0,1.0,1.0,0.013888888888888888,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.11890547263681589,0.396937212863706,1.0,0.013888888888888888,0.11890547263681592,0.0,0.0
0.5301050837830161,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.7164179104477612,0.7863705972434916,0.0,1.0,0.7164179104477613,0.0,0.0
0.8802896904288554,0.0,0.0,0.0,1.0,0.2361111111111111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.4621890547263682,0.02817764165390505,1.0,0.2361111111111111,0.4621890547263683,0.0,0.0
0.3834138028969043,0.0,1.0,1.0,0.0,0.986111111111111,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.7771144278606964,0.8199081163859111,0.0,0.9861111111111112,0.7771144278606965,0.0,0.0
0.49431979551263844,1.0,1.0,1.0,0.0,0.027777777777777776,1.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.7686567164179104,0.20826952526799386,0.0,0.027777777777777776,0.7686567164179106,0.0,0.0
0.6878727634194831,0.0,0.0,1.0,1.0,0.375,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,1.0,0.47661691542288565,0.22189892802450228,0.0,0.375,0.47661691542288576,0.0,0.0
0.7375745526838966,1.0,0.0,0.0,0.0,0.013888888888888888,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.019402985074626844,0.2465543644716692,0.0,0.013888888888888888,0.019402985074626844,0.0,0.0
0.3385401874467481,1.0,1.0,0.0,0.0,0.013888888888888888,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26865671641791045,0.5842266462480857,0.0,0.013888888888888888,0.26865671641791045,0.0,0.0
0.6280886111900028,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.8124378109452737,0.8643185298621745,0.0,1.0,0.8124378109452739,0.0,0.0
0.6094859414938938,1.0,0.0,0.0,0.0,0.06944444444444445,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.5119402985074627,0.4199081163859112,1.0,0.06944444444444445,0.5119402985074628,0.0,0.0
0.6611758023288838,0.0,0.0,0.0,0.0,0.6388888888888888,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.5626865671641791,0.47059724349157733,0.0,0.6388888888888888,0.5626865671641792,0.0,0.0
0.5435955694404998,1.0,0.0,0.0,0.0,0.4722222222222222,1.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.8766169154228854,0.47075038284839205,1.0,0.4722222222222222,0.8766169154228857,0.0,0.0
0.8240556660039762,0.0,0.0,0.0,0.0,0.15277777777777776,1.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7920398009950248,0.030934150076569678,1.0,0.1527777777777778,0.7920398009950249,0.0,0.0
0.8893780176086339,1.0,0.0,1.0,1.0,0.1388888888888889,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.3114427860696517,0.6162327718223584,0.0,0.1388888888888889,0.3114427860696518,0.0,0.0
0.9473161033797216,0.0,0.0,1.0,1.0,0.9722222222222222,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.5069651741293533,0.6306278713629403,0.0,0.9722222222222222,0.5069651741293534,0.0,0.0
0.9877875603521726,0.0,0.0,1.0,1.0,0.2361111111111111,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.02487562189054726,0.5470137825421133,0.0,0.2361111111111111,0.02487562189054726,0.0,0.0
0.4640727066174382,0.0,0.0,0.0,0.0,0.875,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.6129353233830845,0.6286370597243491,0.0,0.875,0.6129353233830847,0.0,0.0
0.4064186310707185,0.0,0.0,1.0,0.0,0.18055555555555555,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.5766169154228856,0.9958652373660031,0.0,0.18055555555555555,0.5766169154228856,0.0,0.0
0.3690712865663164,0.0,0.0,0.0,0.0,0.6805555555555555,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.6592039800995024,0.5127105666156202,0.0,0.6805555555555556,0.6592039800995025,0.0,0.0
0.5981255325191707,1.0,0.0,0.0,0.0,0.027777777777777776,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.30845771144278605,0.9924961715160796,0.0,0.027777777777777776,0.3084577114427861,0.0,0.0
0.7824481681340528,0.0,0.0,0.0,0.0,0.027777777777777776,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.6208955223880598,0.12388973966309341,1.0,0.027777777777777776,0.6208955223880599,0.0,0.0
0.7706617438227776,1.0,0.0,0.0,0.0,0.7222222222222222,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.6119402985074627,0.5511485451761102,0.0,0.7222222222222222,0.6119402985074628,0.0,0.0
0.29068446464072706,0.0,0.0,1.0,1.0,0.9583333333333333,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.4567164179104478,0.5551301684532924,0.0,0.9583333333333334,0.4567164179104479,0.0,0.0
0.8074410678784436,0.0,1.0,0.0,0.0,0.5972222222222222,1.0,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.7164179104477612,0.503062787136294,0.0,0.5972222222222222,0.7164179104477613,0.0,0.0
0.9414938937801761,0.0,0.0,0.0,0.0,0.20833333333333331,1.0,0.0,0.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.8044776119402984,0.12082695252679938,1.0,0.20833333333333334,0.8044776119402987,0.0,0.0
0.6614598125532519,0.0,1.0,1.0,0.0,0.3472222222222222,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.3333333333333333,0.5099502487562189,0.19525267993874426,0.0,0.3472222222222222,0.509950248756219,0.0,0.0
0.7533371201363249,0.0,1.0,1.0,0.0,0.1111111111111111,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.6208955223880598,0.7830015313935681,1.0,0.1111111111111111,0.6208955223880599,0.0,0.0
0.4636466912808861,0.0,1.0,1.0,1.0,0.8333333333333333,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,0.3333333333333333,0.56318407960199,0.5791730474732006,0.0,0.8333333333333334,0.5631840796019901,0.0,0.0
0.1603237716557796,1.0,1.0,0.0,0.0,0.25,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.7681592039800995,0.19509954058192955,1.0,0.25,0.7681592039800996,0.0,0.0
0.8801476853166714,0.0,0.0,1.0,1.0,0.875,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,0.3333333333333333,0.8099502487562189,0.7816232771822358,0.0,0.875,0.8099502487562191,0.0,0.0
0.5080942913944901,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,0.8975124378109453,0.8506891271056661,0.0,0.9166666666666666,0.8975124378109455,0.0,0.0
0.3952002272081795,0.0,0.0,1.0,1.0,0.4722222222222222,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.3333333333333333,0.06666666666666665,0.9669218989280245,0.0,0.4722222222222222,0.06666666666666668,0.0,0.0
0.5989775631922749,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.8880597014925372,0.909188361408882,0.0,1.0,0.8880597014925374,0.0,0.0
0.041891508094291395,0.0,0.0,1.0,0.0,0.6527777777777778,1.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.818407960199005,0.610260336906585,0.0,0.6527777777777778,0.818407960199005,0.0,0.0
0.11814825333712013,1.0,0.0,0.0,0.0,0.8333333333333333,1.0,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7129353233830846,0.6937212863705973,0.0,0.8333333333333334,0.7129353233830847,0.0,0.0
0.050837830161885825,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2373134328358209,0.3917304747320061,0.0,1.0,0.23731343283582093,0.0,0.0
0.053109911956830444,0.0,0.0,1.0,1.0,0.25,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,1.0,0.3333333333333333,0.3597014925373134,0.9891271056661561,0.0,0.25,0.35970149253731354,0.0,0.0
0.5741266685600681,0.0,0.0,0.0,0.0,0.125,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.7577114427860697,0.9546707503828483,1.0,0.125,0.7577114427860698,0.0,0.0
0.5124964498721953,0.0,0.0,0.0,0.0,0.041666666666666664,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.5676616915422885,0.3194486983154671,0.0,0.041666666666666664,0.5676616915422886,0.0,0.0
0.8648111332007952,1.0,0.0,1.0,0.0,0.6527777777777778,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.6666666666666666,0.6034825870646766,0.48346094946401225,0.0,0.6527777777777778,0.6034825870646767,0.0,0.0
0.33825617722238,0.0,0.0,0.0,0.0,0.4305555555555555,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6064676616915423,0.32817764165390506,0.0,0.4305555555555556,0.6064676616915424,0.0,0.0
0.3145413234876456,0.0,0.0,1.0,1.0,0.6944444444444444,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.018905472636815884,0.9799387442572741,0.0,0.6944444444444444,0.018905472636815912,0.0,0.0
0.7472309003124112,1.0,0.0,0.0,0.0,0.1388888888888889,1.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6129353233830845,0.9632465543644716,0.0,0.1388888888888889,0.6129353233830847,0.0,0.0
0.22181198523146833,1.0,0.0,0.0,0.0,0.013888888888888888,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.30646766169154227,0.6335375191424196,0.0,0.013888888888888888,0.30646766169154227,0.0,0.0
0.07114456120420334,0.0,0.0,1.0,1.0,0.7222222222222222,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.6666666666666666,0.021393034825870627,0.02771822358346095,0.0,0.7222222222222222,0.021393034825870627,0.0,0.0
0.18063050269809713,1.0,1.0,1.0,1.0,0.8888888888888888,1.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9288557213930347,0.8519142419601837,0.0,0.8888888888888888,0.928855721393035,0.0,0.0
0.809003124112468,1.0,0.0,1.0,1.0,0.861111111111111,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.05970149253731341,0.12021439509954057,0.0,0.8611111111111112,0.05970149253731344,0.0,0.0
0.5671684180630503,0.0,0.0,0.0,1.0,0.041666666666666664,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.46019900497512434,0.19831546707503828,0.0,0.041666666666666664,0.46019900497512445,0.0,0.0
0.2607213859698949,0.0,1.0,0.0,0.0,0.7777777777777777,1.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.6666666666666666,0.917910447761194,0.7670750382848391,0.0,0.7777777777777778,0.9179104477611942,0.0,0.0
0.6461232604373758,0.0,0.0,0.0,0.0,0.6388888888888888,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.3333333333333333,0.37213930348258706,0.3581929555895865,0.0,0.6388888888888888,0.37213930348258717,0.0,0.0
0.5637602953706333,0.0,0.0,1.0,1.0,0.1111111111111111,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3621890547263681,0.6234303215926493,0.0,0.1111111111111111,0.3621890547263682,0.0,0.0
0.015336552115876171,1.0,1.0,0.0,0.0,0.41666666666666663,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.5621890547263682,0.26676875957120977,0.0,0.4166666666666667,0.5621890547263683,0.0,0.0
0.3878159613746095,0.0,0.0,1.0,1.0,0.625,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.3333333333333333,0.07611940298507458,0.06079632465543645,0.0,0.625,0.07611940298507461,0.0,0.0
0.5951434251633059,0.0,0.0,0.0,1.0,0.013888888888888888,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.607960199004975,0.9136294027565084,1.0,0.013888888888888888,0.6079601990049752,0.0,0.0
0.8188014768531667,0.0,0.0,1.0,1.0,0.15277777777777776,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.32139303482587056,0.7160796324655436,0.0,0.1527777777777778,0.32139303482587067,0.0,0.0
0.9213291678500426,0.0,0.0,1.0,0.0,0.09722222222222221,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5661691542288557,0.6430321592649311,1.0,0.09722222222222222,0.5661691542288558,0.0,0.0
0.9924737290542459,0.0,0.0,0.0,0.0,0.5833333333333333,1.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.8512437810945274,0.5638591117917304,0.0,0.5833333333333334,0.8512437810945276,0.0,0.0
0.0286850326611758,0.0,0.0,1.0,0.0,0.6805555555555555,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.018905472636815884,0.9940275650842266,0.0,0.6805555555555556,0.018905472636815912,0.0,0.0
0.44021584777051975,1.0,0.0,0.0,0.0,0.125,1.0,1.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.8064676616915423,0.9745788667687595,0.0,0.125,0.8064676616915424,0.0,0.0
0.4794092587333144,0.0,0.0,1.0,0.0,0.4861111111111111,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.43681592039800987,0.28361408882082695,0.0,0.4861111111111111,0.43681592039801,0.0,0.0
0.1786424311275206,0.0,0.0,1.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.023880597014925342,0.016539050535987747,0.0,0.6666666666666666,0.02388059701492537,0.0,0.0
0.27264981539335414,0.0,0.0,1.0,1.0,0.6388888888888888,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.01691542288557213,0.9773353751914242,0.0,0.6388888888888888,0.01691542288557213,0.0,0.0
0.2986367509230332,1.0,0.0,1.0,0.0,0.40277777777777773,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.154228855721393,0.002909647779479326,0.0,0.4027777777777778,0.15422885572139308,0.0,0.0
0.4750071002556092,1.0,0.0,1.0,1.0,0.41666666666666663,1.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6348258706467661,0.34134762633996935,0.0,0.4166666666666667,0.6348258706467663,0.0,0.0
0.23615450156205622,1.0,1.0,0.0,0.0,0.013888888888888888,1.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5616915422885572,0.876416539050536,0.0,0.013888888888888888,0.5616915422885573,0.0,0.0
0.7294802612894064,1.0,0.0,1.0,1.0,0.9166666666666666,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.654228855721393,0.7223583460949464,0.0,0.9166666666666666,0.6542288557213931,0.0,0.0
0.6113320079522863,0.0,0.0,0.0,0.0,0.9027777777777777,1.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.9233830845771144,0.8537519142419602,0.0,0.9027777777777778,0.9233830845771146,0.0,0.0
0.9862255041181482,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.8223880597014926,0.8807044410413476,0.0,1.0,0.8223880597014929,0.0,0.0
0.8660891792104516,0.0,0.0,0.0,0.0,0.16666666666666666,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.6039800995024875,0.9776416539050535,1.0,0.16666666666666666,0.6039800995024877,0.0,0.0
0.9809713149673388,1.0,0.0,1.0,1.0,0.986111111111111,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,1.0,0.3333333333333333,0.4835820895522387,0.6153139356814701,0.0,0.9861111111111112,0.4835820895522389,0.0,0.0
0.02456688440783868,1.0,0.0,0.0,0.0,0.06944444444444445,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.027860696517412936,0.03859111791730475,1.0,0.06944444444444445,0.027860696517412936,0.0,0.0
0.31936949730190284,1.0,0.0,0.0,0.0,0.7222222222222222,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.027363184079601977,0.031087289433384378,0.0,0.7222222222222222,0.027363184079601977,0.0,0.0
0.4555523998863959,0.0,1.0,1.0,0.0,0.3472222222222222,1.0,0.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.7985074626865671,0.3330781010719755,1.0,0.3472222222222222,0.7985074626865672,0.0,0.0
0.643283158193695,1.0,0.0,0.0,0.0,0.013888888888888888,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.019402985074626844,0.2465543644716692,0.0,0.013888888888888888,0.019402985074626844,0.0,0.0
0.36566316387389947,0.0,0.0,1.0,1.0,0.013888888888888888,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.6666666666666666,0.011940298507462671,0.22710566615620215,0.0,0.013888888888888888,0.011940298507462671,0.0,0.0
0.7191138880999716,1.0,0.0,0.0,0.0,0.5277777777777778,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.763681592039801,0.47810107197549767,0.0,0.5277777777777778,0.7636815920398011,0.0,0.0
0.5445896052257881,0.0,1.0,1.0,0.0,0.9166666666666666,0.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.2716417910447761,0.40275650842266464,0.0,0.9166666666666666,0.27164179104477615,0.0,0.0
